#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3170438
#overflow:lower center upper    8.5236799485E+001    1.2593527081E+000    5.7395462898E+001    8.4774549944E-001    1.3054836697E+002    1.9302786690E+000    6.3593804960E+001    9.3958279733E-001    7.6928964471E+001    1.1362602567E+000    1.1701543489E+002    1.7288742153E+000    9.5094506023E+001    1.4060604570E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    3.2802725297E+002    6.1048086007E+001    2.2533112535E+002    4.1950878243E+001    4.9119742720E+002    9.1382326550E+001    2.4473585673E+002    4.5546994939E+001    3.0201847430E+002    5.6228096420E+001    4.5032488193E+002    8.3808500282E+001    3.5779977785E+002    6.6565039489E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.4520847322E+002    3.2572785581E+001    1.6865829674E+002    2.2437568086E+001    3.6667832210E+002    4.8639217732E+001    1.8294609740E+002    2.4302031350E+001    2.2605807955E+002    3.0073786167E+001    3.3662897138E+002    4.4716820593E+001    2.6709712821E+002    3.5429952063E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.4586885390E+002    9.1839734161E+001    3.0585961103E+002    6.2504400406E+001    6.6902940398E+002    1.3921423029E+002    3.3265557956E+002    6.8520148306E+001    4.0995336499E+002    8.3776635911E+001    6.1210108967E+002    1.2608012617E+002    4.8733677919E+002    1.0140692502E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    4.5053194852E+002    7.9212150863E+001    3.0997458902E+002    5.4558647901E+001    6.7347190849E+002    1.1829056418E+002    3.3613463945E+002    5.9098911537E+001    4.1546880088E+002    7.3126691101E+001    6.1850271489E+002    1.0874463070E+002    4.9057280413E+002    8.6165633698E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    4.8803664843E+002    1.0679189036E+002    3.3520295095E+002    7.2663151911E+001    7.3100221548E+002    1.6164757113E+002    3.6411629274E+002    7.9675711520E+001    4.4928317679E+002    9.7392733667E+001    6.6999020383E+002    1.4660685958E+002    5.3247923507E+002    1.1774789898E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    4.7844108150E+002    5.8392326614E+001    3.2654084722E+002    3.9279634271E+001    7.2179965965E+002    8.9557907706E+001    3.5695719461E+002    4.3565575577E+001    4.3767308365E+002    5.2647743161E+001    6.5681714425E+002    8.0162600362E+001    5.2577587660E+002    6.5236089823E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    6.1345680935E+002    1.2737891621E+002    4.1501061752E+002    8.2632664880E+001    9.3484610669E+002    2.0320210511E+002    4.5769025727E+002    9.5035360342E+001    5.5625193069E+002    1.1075518899E+002    8.4217046826E+002    1.7486929785E+002    6.8096392768E+002    1.4801720050E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    6.9359302390E+002    1.0133599406E+002    4.7202813645E+002    6.7329554137E+001    1.0503845480E+003    1.5812663654E+002    5.1747859786E+002    7.5605155060E+001    6.3267432485E+002    9.0243942928E+001    9.5218367914E+002    1.3911685431E+002    7.6512485028E+002    1.1518316728E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.2657347668E+002    4.3970149692E+001    2.9187056205E+002    2.9644110963E+001    6.4167220238E+002    6.7247235729E+001    3.1825960901E+002    3.2805421373E+001    3.9120339770E+002    3.9732944799E+001    5.8561186236E+002    6.0363437151E+001    4.6740914905E+002    4.8984470748E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    5.1625937784E+002    9.6619845801E+001    3.5277549737E+002    6.5745731530E+001    7.7783186012E+002    1.4624611343E+002    3.8517281716E+002    7.2086512707E+001    4.7283621968E+002    8.8121095112E+001    7.0873514704E+002    1.3264239559E+002    5.6659105146E+002    1.0652911436E+002
