#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 768000
#overflow:lower center upper   -2.8569788388E-001    1.7225296947E-002   -1.9636405754E-001    1.1748614352E-002   -4.2735800911E-001    2.6010894038E-002   -2.1315459537E-001    1.2851516963E-002   -2.6319299198E-001    1.5747041498E-002   -3.9221395374E-001    2.3647363880E-002   -3.1129764175E-001    1.8946947995E-002
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -4.3927324978E+001    9.5663070227E+000   -3.0095394395E+001    6.5819207669E+000   -6.5942852785E+001    1.4296937828E+001   -3.2773470543E+001    7.1372677842E+000   -4.0337814336E+001    8.8219577518E+000   -6.0304646198E+001    1.3132890763E+001   -4.8034327483E+001    1.0414226328E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.5196004733E+001    2.2040939883E+001    1.0574544698E+001    1.5094426210E+001    2.2385745111E+001    3.3086913247E+001    1.1337494686E+001    1.6444390692E+001    1.4173398599E+001    2.0231539550E+001    2.0861495425E+001    3.0258411642E+001    1.6306304113E+001    2.4101287087E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    3.0684080767E+001    1.3413971369E+001    2.1100448547E+001    9.1442094152E+000    4.5877088275E+001    2.0253453006E+001    2.2892899070E+001    1.0007948259E+001    2.8281602318E+001    1.2256274725E+001    4.2123954407E+001    1.8415070755E+001    3.3417951895E+001    1.4753092311E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    3.8761786341E+001    1.8123749712E+001    2.6735048428E+001    1.2424505664E+001    5.7757778728E+001    2.7183592708E+001    2.8919545260E+001    1.3521838118E+001    3.5833835757E+001    1.6652960122E+001    5.3213251945E+001    2.4880784676E+001    4.2072126712E+001    1.9801169333E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002   -4.0905570309E+000    1.3454235160E+001   -2.8958718608E+000    9.2073545990E+000   -5.9123914977E+000    2.0228787933E+001   -3.0518987993E+000    1.0037988425E+001   -3.8814291626E+000    1.2340910223E+001   -5.6156297846E+000    1.8470346000E+001   -4.3067252540E+000    1.4735125691E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -2.0445389283E+001    1.2079095083E+001   -1.3741435962E+001    8.2103517123E+000   -3.1354338816E+001    1.8298329200E+001   -1.5253976056E+001    9.0120185347E+000   -1.8418083687E+001    1.1004595543E+001   -2.8067995666E+001    1.6582515683E+001   -2.2839239055E+001    1.3328934071E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.1558686605E+000    7.5390128890E+000    7.2319635026E-001    5.1120954975E+000    1.9170645716E+000    1.1459349142E+001    8.6237501406E-001    5.6247362425E+000    9.6932307060E-001    6.8519041932E+000    1.5868084537E+000    1.0349765327E+001    1.3964349971E+000    8.3472598800E+000
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    1.1451747610E+001    7.0273660816E+000    7.6400504619E+000    4.7711846592E+000    1.7715946528E+001    1.0663836960E+001    8.5439646771E+000    5.2430047900E+000    1.0240202637E+001    6.3949705535E+000    1.5721275729E+001    9.6473624441E+000    1.2904712812E+001    7.7677900658E+000
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    3.7512024099E+000    5.7381722690E+000    2.5708582588E+000    3.8525685080E+000    5.6103771482E+000    8.8187056172E+000    2.7987117754E+000    4.2811580246E+000    3.4458030943E+000    5.1637201079E+000    5.1497543786E+000    7.8775215355E+000    4.0867308868E+000    6.4237529270E+000
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.0114013980E+000    3.6039266765E+000    2.7265505826E+000    2.4508055203E+000    6.0823460190E+000    5.4578817338E+000    2.9928420549E+000    2.6888317199E+000    3.6544824679E+000    3.2848925904E+000    5.5069627434E+000    4.9475701802E+000    4.4305241312E+000    3.9756496344E+000
