#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 719451
#overflow:lower center upper   -5.5901196879E+001    3.1067481612E+000   -3.7428424741E+001    2.0842067556E+000   -8.6060962219E+001    4.7732792062E+000   -4.1706983754E+001    2.3178948274E+000   -5.0166508148E+001    2.7935286059E+000   -7.6742708589E+001    4.2650297687E+000   -6.2688832347E+001    3.4769690251E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -4.2526314641E+003    2.6853565107E+003   -2.8558218806E+003    1.8026187882E+003   -6.5243867604E+003    4.1222463235E+003   -3.1728199267E+003    2.0035012955E+003   -3.8277489003E+003    2.4161072969E+003   -5.8381300474E+003    3.6865316605E+003   -4.7525170210E+003    3.0027413360E+003
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.6053230145E+003    2.6452766190E+003    1.0716670021E+003    1.7695915493E+003    2.4796936516E+003    4.0767029122E+003    1.1977056776E+003    1.9735983330E+003    1.4363893689E+003    2.3718398381E+003    2.2038318171E+003    3.6315088771E+003    1.8062672737E+003    2.9695664422E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002   -1.8322354201E+003    4.9118376485E+003   -1.2200552161E+003    3.2704883444E+003   -2.8352695113E+003    7.6076347450E+003   -1.3670013732E+003    3.6646430568E+003   -1.6352788118E+003    4.3835395508E+003   -2.5153434409E+003    6.7431065226E+003   -2.0652771067E+003    5.5415803727E+003
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    9.5013867647E+003    4.1028895010E+003    6.3446760320E+003    2.7338064140E+003    1.4669667862E+004    6.3498003370E+003    7.0888318240E+003    3.0610998568E+003    8.5039710877E+003    3.6642076895E+003    1.3043766438E+004    5.6325601405E+003    1.0685731666E+004    4.6253441572E+003
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    6.3365095265E+003    2.4093641037E+003    4.2784513073E+003    1.6152827264E+003    9.6614111536E+003    3.7044656796E+003    4.7275678275E+003    1.7975878003E+003    5.7345443697E+003    2.1650148146E+003    8.6989354650E+003    3.3076416539E+003    7.0375994926E+003    2.6984200726E+003
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -2.7041335017E+002    2.1515198583E+003   -1.8769871042E+002    1.4414953942E+003   -3.9994416891E+002    3.3098952907E+003   -2.0175105064E+002    1.6052143565E+003   -2.5157855162E+002    1.9320821258E+003   -3.7123092330E+002    2.9536659451E+003   -2.9132875471E+002    2.4110057059E+003
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    3.9497296138E+003    3.5382706599E+003    2.6735760894E+003    2.3871957452E+003    6.0052275263E+003    5.4007545736E+003    2.9468297287E+003    2.6398468220E+003    3.5834790697E+003    3.1996343857E+003    5.4222980129E+003    4.8574357852E+003    4.3743492043E+003    3.9340368651E+003
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    1.2671929587E+003    2.1369109452E+003    8.5507756346E+002    1.4394391670E+003    1.9345897349E+003    3.2676873745E+003    9.4543228219E+002    1.5943148815E+003    1.1460876553E+003    1.9293260991E+003    1.7396375281E+003    2.9336104253E+003    1.4092007389E+003    2.3802604654E+003
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002   -3.1515006713E+003    3.4969688361E+003   -2.1475903805E+003    2.3594163187E+003   -4.7535908614E+003    5.3377331107E+003   -2.3512839552E+003    2.6090321957E+003   -2.8784836944E+003    3.1624007368E+003   -4.3264672519E+003    4.8007354997E+003   -3.4626275709E+003    3.8881305468E+003
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    7.6054655427E+002    6.9232618212E+002    5.1201767720E+002    4.6324018003E+002    1.1643268045E+003    1.0670579440E+003    5.6743154985E+002    5.1653342759E+002    6.8627357824E+002    6.2089554734E+002    1.0440993367E+003    9.5044452372E+002    8.4812307416E+002    7.7727014472E+002
