#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1971208
#overflow:lower center upper    8.4408783430E+001    5.2167199964E-001    5.6811345520E+001    3.5030096488E-001    1.2934453436E+002    8.0209950829E-001    6.2976035502E+001    3.8921108722E-001    7.6146053371E+001    4.6951952507E-001    1.1587871156E+002    7.1616574390E-001    9.4217605990E+001    5.8426817810E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    1.0679838050E+002    2.2610184637E+001    7.3708483738E+001    1.5549354633E+001    1.5909111745E+002    3.3818160389E+001    7.9680553715E+001    1.6869095046E+001    9.8793825164E+001    2.0841294585E+001    1.4661576944E+002    3.1039886579E+001    1.1588571790E+002    2.4633944732E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.8703186315E+002    3.5179792755E+001    1.9839364234E+002    2.4202839447E+001    4.2687565760E+002    5.2595352650E+001    2.1414985585E+002    2.6247077465E+001    2.6591330904E+002    3.2439835519E+001    3.9404527737E+002    4.8295792118E+001    3.1094628554E+002    3.8311693938E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.7168255031E+002    4.2833886126E+001    3.2477102860E+002    2.9320534605E+001    7.0448828377E+002    6.4405143447E+001    3.5191476321E+002    3.1957673405E+001    4.3530093946E+002    3.9299245115E+001    6.4753884578E+002    5.8803543113E+001    5.1316586258E+002    4.6914223775E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    5.9889150138E+002    5.6384219960E+001    4.1034537337E+002    3.7851224967E+001    8.9938253757E+002    8.6606763144E+001    4.4682331530E+002    4.2067359505E+001    5.4999895558E+002    5.0733200739E+001    8.2217481079E+002    7.7405816029E+001    6.5513142846E+002    6.3086406599E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    7.6316975861E+002    1.0817698998E+002    5.1979442193E+002    7.2096474798E+001    1.1539478804E+003    1.6757408271E+002    5.6938868040E+002    8.0709112070E+001    6.9669699655E+002    9.6633198308E+001    1.0477005441E+003    1.4850836264E+002    8.4056282139E+002    1.2206490964E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    6.9209601278E+002    6.3677706666E+001    4.7400537155E+002    4.3101332702E+001    1.0400083999E+003    9.6989855539E+001    5.1636170194E+002    4.7508912612E+001    6.3532447594E+002    5.7770087123E+001    9.5012854088E+002    8.7418516223E+001    7.5756661949E+002    7.0649695710E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    6.9789058895E+002    7.4283611212E+001    4.7540092559E+002    4.9178023898E+001    1.0550901740E+003    1.1591468105E+002    5.2068494201E+002    5.5421807385E+001    6.3719498141E+002    6.5914869611E+001    9.5808349525E+002    1.0197859521E+002    7.6855253905E+002    8.4434984452E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.4109511827E+002    2.9003618347E+001    3.6990347849E+002    1.9578739168E+001    8.1482282846E+002    4.4313706663E+001    4.0370236358E+002    2.1639133091E+001    4.9579339756E+002    2.6242006838E+001    7.4283033814E+002    3.9816969136E+001    5.9353614425E+002    3.2279147897E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.8303058955E+002    2.3229270166E+001    3.3078001253E+002    1.5821840249E+001    7.2594412511E+002    3.5139523672E+001    3.6038135274E+002    1.7330984801E+001    4.4335497175E+002    2.1206515723E+001    6.6311774779E+002    3.1889784310E+001    5.2879480288E+002    2.5596456877E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.1092476599E+002    1.6852747885E+001    2.8141822610E+002    1.1478406595E+001    6.1754848182E+002    2.5492669423E+001    3.0658435769E+002    1.2573564101E+001    3.7719379937E+002    1.5384873447E+001    5.6412887968E+002    2.3135918228E+001    4.4983686267E+002    1.8569460977E+001
