#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1971208
#overflow:lower center upper   -1.6209802683E+000    8.0989248913E-002   -1.1138446972E+000    5.5543314672E-002   -2.4266027316E+000    1.2154663898E-001   -1.2093873028E+000    6.0424775806E-002   -1.4929214751E+000    7.4446471294E-002   -2.2253265279E+000    1.1118428004E-001   -1.7675945968E+000    8.8537435288E-002
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -1.9806300489E+002    3.9480735853E+001   -1.3587717995E+002    2.7101926834E+001   -2.9703564778E+002    5.9174856746E+001   -1.4777162187E+002    2.9455941925E+001   -1.8212050607E+002    3.6325574554E+001   -2.7190636900E+002    5.4200245712E+001   -2.1636776356E+002    4.3104359725E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002   -6.3024449830E+001    8.0035830885E+001   -3.9676595420E+001    5.3390256804E+001   -1.0317117319E+002    1.2374642752E+002   -4.7021528195E+001    5.9713445952E+001   -5.3179802816E+001    7.1560659352E+001   -8.6521707178E+001    1.0987540141E+002   -7.5152313109E+001    9.0139813083E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.5454417043E+001    5.5267097170E+001    1.2136016610E+001    3.7726285195E+001    1.9378348868E+001    8.3382965264E+001    1.1530291953E+001    4.1233892161E+001    1.6266289066E+001    5.0565739988E+001    2.1216250988E+001    7.5872198977E+001    1.4115645841E+001    6.0738116275E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    1.6399164085E+002    6.3172410401E+001    1.1134775309E+002    4.2601385367E+001    2.4868831377E+002    9.6573048875E+001    1.2235152524E+002    4.7131919197E+001    1.4924293505E+002    5.7099991809E+001    2.2513225848E+002    8.6724831541E+001    1.8115042647E+002    7.0346083917E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    1.8495433907E+002    1.1529827592E+002    1.2280276056E+002    7.7064662525E+001    2.8751252703E+002    1.7805766857E+002    1.3799145717E+002    8.6022188957E+001    1.6459644590E+002    1.0329221834E+002    2.5391043015E+002    1.5828466087E+002    2.0943089805E+002    1.2970140056E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    2.0242691519E+000    8.9954210547E+001    1.9837218172E+000    6.0596800475E+001    1.5756841575E+000    1.3773736743E+002    1.5102746515E+000    6.7113389469E+001    2.6588454469E+000    8.1219819049E+001    2.7789726572E+000    1.2349162722E+002    1.1477654611E+000    1.0033114332E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002   -3.5792168061E+001    6.7043367630E+001   -2.3345740492E+001    4.4874891841E+001   -5.6671617014E+001    1.0337401939E+002   -2.6703960831E+001    5.0019978116E+001   -3.1291038527E+001    6.0147244847E+001   -4.9136477869E+001    9.2038988646E+001   -4.1280940931E+001    7.5300071060E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    2.9147359702E-001    4.1772721286E+001    5.0123211246E-002    2.8106142798E+001    8.5671040254E-001    6.4048918804E+001    2.1746376203E-001    3.1165955388E+001    6.7181734277E-002    3.7671557150E+001    4.0014301242E-001    5.7346746682E+001    6.2404804002E-001    4.6654741353E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.4667827280E+001    2.4619362941E+001    1.0757360173E+001    1.6638561220E+001    2.0175760800E+001    3.7581290344E+001    1.0943429984E+001    1.8368110659E+001    1.4418431994E+001    2.2301192817E+001    2.0136398815E+001    3.3798142103E+001    1.4696499477E+001    2.7375097245E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001   -3.7098450791E+001    3.3276243048E+001   -2.5161849901E+001    2.2555513217E+001   -5.6278065332E+001    5.0551257701E+001   -2.7678557362E+001    2.4826869650E+001   -3.3725227733E+001    3.0231871776E+001   -5.0929778915E+001    4.5682546453E+001   -4.0994268614E+001    3.6822727021E+001
