#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1447890
#overflow:lower center upper   -1.3627119337E+000    1.3094937459E-001   -9.3630815658E-001    8.9933521107E-002   -2.0403949215E+000    1.9627338210E-001   -1.0166974529E+000    9.7699221906E-002   -1.2549636029E+000    1.2054075881E-001   -1.8707686178E+000    1.7977092183E-001   -1.4862717295E+000    1.4297015543E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -2.9379166311E+002    1.8592477873E+002   -2.0229331345E+002    1.2838764536E+002   -4.3872953427E+002    2.7679700422E+002   -2.1919323386E+002    1.3871548659E+002   -2.7114016227E+002    1.7208204463E+002   -4.0332531765E+002    2.5524267655E+002   -3.1958092857E+002    2.0162545880E+002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002   -1.7077974690E+002    1.0775511504E+002   -1.1680591052E+002    7.4205139122E+001   -2.5702101354E+002    1.6088748152E+002   -1.2741602196E+002    8.0394357963E+001   -1.5655867706E+002    9.9459508171E+001   -2.3445115813E+002    1.4792920106E+002   -1.8722016129E+002    1.1719423180E+002
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002   -1.1181131908E+001    2.6751482085E+002   -1.0513826691E+001    1.8397267289E+002   -9.7287920994E+000    4.0017613033E+002   -8.3420626548E+000    1.9958850454E+002   -1.4092016322E+001    2.4658442500E+002   -1.5349767011E+001    3.6725174211E+002   -7.0866813609E+000    2.9149772088E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    3.2713354397E+001    1.0716601283E+002    2.2793591890E+001    7.2878979688E+001    4.8018358621E+001    1.6223353695E+002    2.4406907482E+001    7.9954838279E+001    3.0550976195E+001    9.7682014502E+001    4.4909797349E+001    1.4712046526E+002    3.4977703660E+001    1.1817473029E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002   -2.1208727947E+001    1.5904469721E+002   -1.1084668447E+001    1.0755817194E+002   -4.0138446353E+001    2.4241054328E+002   -1.5823490754E+001    1.1866069017E+002   -1.4857133684E+001    1.4416363890E+002   -2.9115928088E+001    2.1834095748E+002   -2.9237789925E+001    1.7657755055E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    8.6647013633E+001    1.2615468135E+002    6.2848327442E+001    8.6570032593E+001    1.2145500928E+002    1.8927718580E+002    6.4645943051E+001    9.4121978409E+001    8.4237612256E+001    1.1603256817E+002    1.1895141587E+002    1.7318863439E+002    8.8470690056E+001    1.3787396122E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.9800967932E+002    1.1040025577E+002    1.3510257296E+002    7.5111850620E+001    2.9887105148E+002    1.6714696155E+002    1.4773183652E+002    8.2367854911E+001    1.8108227568E+002    1.0067480243E+002    2.7183316219E+002    1.5156052338E+002    2.1770471485E+002    1.2175378453E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002   -7.3022075238E+001    7.8431600788E+001   -5.0558433107E+001    5.3695816128E+001   -1.0847647094E+002    1.1798433596E+002   -5.4480595688E+001    5.8516555683E+001   -6.7765075981E+001    7.1970210232E+001   -1.0024672374E+002    1.0767306998E+002   -7.9016816977E+001    8.5942569846E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002   -1.1120241389E+002    1.0073687812E+002   -7.7110284911E+001    6.8817647599E+001   -1.6465660922E+002    1.5179288700E+002   -8.2966332182E+001    7.5158164292E+001   -1.0335336747E+002    9.2238481925E+001   -1.5266174823E+002    1.3829437138E+002   -1.1993975322E+002    1.1056951490E+002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    1.4031721312E+002    5.3290784639E+001    9.6057816078E+001    3.6525481527E+001    2.1095791007E+002    8.0064088846E+001    1.0468841554E+002    3.9759397174E+001    1.2874934615E+002    4.8956264639E+001    1.9263134955E+002    7.3159062496E+001    1.5366671155E+002    5.8320568505E+001
