#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1447890
#overflow:lower center upper    8.4654127027E+001    1.4111653626E+000    5.7009775133E+001    9.5069723482E-001    1.2963403320E+002    2.1609333013E+000    6.3159082413E+001    1.0528477767E+000    7.6412014893E+001    1.2742497422E+000    1.1621552604E+002    1.9372868245E+000    9.4428483763E+001    1.5740747250E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    5.1797653237E+001    1.7861136845E+001    3.6041360095E+001    1.2404020276E+001    7.6463855019E+001    2.6428925595E+001    3.8645395854E+001    1.3325906882E+001    4.8307381285E+001    1.6625502904E+001    7.1109250426E+001    2.4520262472E+001    5.5698073370E+001    1.9251452029E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.2369847452E+002    5.4304840280E+001    1.5479543374E+002    3.7550903301E+001    3.3217844564E+002    8.0700932073E+001    1.6689783338E+002    4.0515967775E+001    2.0747724335E+002    5.0330670057E+001    3.0709945046E+002    7.4551186115E+001    2.4196660543E+002    5.8784460115E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    5.4457531794E+002    1.5150085977E+002    3.7377040035E+002    1.0328308763E+002    8.1642827227E+002    2.2892333523E+002    4.0629888458E+002    1.1303235440E+002    5.0097635592E+002    1.3843360742E+002    7.4760805248E+002    2.0798456887E+002    5.9470558734E+002    1.6675315047E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    3.6834407283E+002    8.3202139378E+001    2.5304055220E+002    5.6807205673E+001    5.5139369044E+002    1.2530981116E+002    2.7481558749E+002    6.2075777784E+001    3.3915830045E+002    7.6140504602E+001    5.0567292688E+002    1.1422219725E+002    4.0164815412E+002    9.1278618563E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    5.1518821052E+002    7.9482110129E+001    3.5407038771E+002    5.4476266689E+001    7.7122145312E+002    1.1940657142E+002    3.8437363645E+002    5.9300323803E+001    4.7457180238E+002    7.3016272943E+001    7.0726461893E+002    1.0911523825E+002    5.6177587527E+002    8.6978559658E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    5.6399483233E+002    1.0166972450E+002    3.8916002237E+002    7.0339121996E+001    8.4045992063E+002    1.5106816043E+002    4.2078747188E+002    7.5854145974E+001    5.2160355581E+002    9.4277762452E+001    7.7426769873E+002    1.3957500869E+002    6.1221080616E+002    1.1004160699E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    5.6315077105E+002    1.0239870845E+002    3.8597792605E+002    6.9568494966E+001    8.4560542327E+002    1.5527725867E+002    4.2015773133E+002    7.6398029171E+001    5.1733849089E+002    9.3244866533E+001    7.7310894806E+002    1.4057577800E+002    6.1595891150E+002    1.1310761331E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    4.5963077286E+002    5.9161714539E+001    3.1488121871E+002    4.0425538056E+001    6.9052633701E+002    8.9137875113E+001    3.4292312592E+002    4.4139603531E+001    4.2204531270E+002    5.4183634451E+001    6.3099383250E+002    8.1218837377E+001    5.0299565164E+002    6.4930128187E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.4583230081E+002    4.1206312655E+001    3.0486683760E+002    2.7912007990E+001    6.7124069047E+002    6.2756089140E+001    3.3262830789E+002    3.0743367020E+001    4.0862271919E+002    3.7411352092E+001    6.1205090858E+002    5.6569165254E+001    4.8894753236E+002    4.5713013769E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.6430019770E+002    5.3629798509E+001    3.1769763609E+002    3.6710866491E+001    6.9847465998E+002    8.0690679709E+001    3.4640690868E+002    4.0012329968E+001    4.2582024651E+002    4.9204742003E+001    6.3740414802E+002    7.3624470108E+001    5.0878539734E+002    5.8776992051E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    3.4027903190E+002    4.0922504323E+001    2.3171369369E+002    2.7186188234E+001    5.1466715600E+002    6.3625837480E+001    2.5387671190E+002    3.0531622188E+001    3.1057323365E+002    3.6438512787E+001    4.6714446276E+002    5.6179545328E+001    3.7489568122E+002    4.6346558950E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    3.5720336657E+002    4.2444669908E+001    2.4413987062E+002    2.8831570513E+001    5.3803104049E+002    6.4384854954E+001    2.6650368576E+002    3.1667285445E+001    3.2722843383E+002    3.8643870990E+001    4.9037865731E+002    5.8269216327E+001    3.9191448509E+002    4.6899445159E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    2.1093881915E+002    1.2428885308E+001    1.4403701221E+002    8.4464862026E+000    3.1803170981E+002    1.8845988675E+001    1.5737805977E+002    9.2729913951E+000    1.9305738877E+002    1.1321094111E+001    2.8958264280E+002    1.7062717376E+001    2.3166178978E+002    1.3727862134E+001
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    2.9177119919E+002    3.9891089309E+001    1.9890150470E+002    2.6928823380E+001    4.4089272787E+002    6.1060652627E+001    2.1768579823E+002    2.9762100038E+001    2.6659401312E+002    3.6093558488E+001    4.0055156891E+002    5.4763590282E+001    3.2115664975E+002    4.4478017871E+001
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    1.8751099683E+002    1.8644834517E+001    1.2818707035E+002    1.2683876297E+001    2.8236824955E+002    2.8243731472E+001    1.3989893840E+002    1.3910611109E+001    1.7181320757E+002    1.7000602830E+001    2.5742028061E+002    2.5596144303E+001    2.0568368515E+002    2.0573399384E+001
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    1.5360669319E+002    1.0965463129E+001    1.0482664088E+002    7.4599281667E+000    2.3175448736E+002    1.6599986560E+001    1.1460348284E+002    8.1811556481E+000    1.4050248093E+002    9.9987789961E+000    2.1087551521E+002    1.5053690948E+001    1.6881542838E+002    1.2091821281E+001
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    1.5566359251E+002    4.3363138178E+001    1.0618967988E+002    2.9505107465E+001    2.3491121982E+002    6.5588335243E+001    1.1613810234E+002    3.2352539847E+001    1.4232940547E+002    3.9546633990E+001    2.1369928346E+002    5.9530114961E+001    1.7111486667E+002    4.7776088553E+001
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    9.8021877754E+001    7.8474143469E+000    6.6676414517E+001    5.2889822311E+000    1.4844040972E+002    1.2021714699E+001    7.3132546194E+001    5.8548296093E+000    8.9368519120E+001    7.0889911084E+000    1.3456714382E+002    1.0773147375E+001    1.0812749147E+002    8.7569002002E+000
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001    1.3726306498E+002    5.2868581627E+001    9.3184282742E+001    3.5553869211E+001    2.0820218155E+002    8.0967660903E+001    1.0240976474E+002    3.9444398298E+001    1.2489785803E+002    4.7653981748E+001    1.8843853054E+002    7.2579450528E+001    1.5165937397E+002    5.8978751678E+001
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000    7.0072419277E+001    4.9962526243E+000    4.7761352577E+001    3.3765051293E+000    1.0586227700E+002    7.6217483550E+000    5.2279904824E+001    3.7276237123E+000    6.4016059981E+001    4.5256372196E+000    9.6197354492E+001    6.8589937352E+000    7.7112576522E+001    5.5518610587E+000
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000    6.7064831050E+001    5.9827033132E+000    4.5602449788E+001    4.0331366923E+000    1.0160285862E+002    9.1546009944E+000    5.0035991629E+001    4.4635987031E+000    6.1122413905E+001    5.4057413887E+000    9.2068454223E+001    8.2132205136E+000    7.4009915827E+001    6.6684270329E+000
    1.2589254118E+000    1.4219093021E+000    1.5848931925E+000    4.5786811920E+001    3.3885839825E+000    3.1164062339E+001    2.2954918033E+000    6.9302799836E+001    5.1634769786E+000    3.4160803838E+001    2.5281679999E+000    4.1770183972E+001    3.0767206756E+000    6.2857401283E+001    4.6519417761E+000    5.0481792070E+001    3.7611982750E+000
    1.5848931925E+000    1.7900777537E+000    1.9952623150E+000    4.7938449811E+001    1.2199361904E+001    3.2757961234E+001    8.4055161599E+000    7.2206023379E+001    1.8192759374E+001    3.5766106257E+001    9.1017476757E+000    4.3906537358E+001    1.1266180659E+001    6.5811229266E+001    1.6747621301E+001    5.2596568495E+001    1.3252034522E+001
    1.9952623150E+000    2.2535743732E+000    2.5118864315E+000    2.8534430258E+001    1.8241585197E+000    1.9503953673E+001    1.2534930458E+000    4.2979275749E+001    2.7319447106E+000    2.1289079405E+001    1.3609753278E+000    2.6141769461E+001    1.6800965985E+000    3.9172854756E+001    2.5042552488E+000    3.1307116983E+001    1.9900128877E+000
    2.5118864315E+000    2.8370820458E+000    3.1622776602E+000    2.2708745311E+001    1.7710530449E+000    1.5492358432E+001    1.1983533851E+000    3.4280170782E+001    2.7018727769E+000    1.6942629579E+001    1.3213541873E+000    2.0764900764E+001    1.6061911575E+000    3.1175193397E+001    2.4313505848E+000    2.4970483987E+001    1.9681077828E+000
    3.1622776602E+000    3.5716746829E+000    3.9810717055E+000    2.5106650234E+001    3.7960210239E+000    1.7111208911E+001    2.5790775530E+000    3.7933615206E+001    5.7546251975E+000    1.8731667870E+001    2.8321502224E+000    2.2934697552E+001    3.4568196757E+000    3.4467103571E+001    5.2112826111E+000    2.7631738975E+001    4.1918045642E+000
    3.9810717055E+000    4.4964720209E+000    5.0118723363E+000    1.7499685314E+001    1.2977400585E+000    1.1922820989E+001    8.8137350767E-001    2.6453937358E+001    1.9708025380E+000    1.3056233709E+001    9.6822298198E-001    1.5980536195E+001    1.1813329457E+000    2.4024051817E+001    1.7815734313E+000    1.9269671187E+001    1.4355789978E+000
    5.0118723363E+000    5.6607228905E+000    6.3095734448E+000    1.2877346684E+001    9.8700400691E-001    8.8182717293E+000    6.8382596591E-001    1.9355910616E+001    1.4642554946E+000    9.6075812133E+000    7.3638781242E-001    1.1819410077E+001    9.1655369223E-001    1.7678377550E+001    1.3549863886E+000    1.4099301289E+001    1.0665981980E+000
    6.3095734448E+000    7.1264278960E+000    7.9432823472E+000    1.5384860860E+001    3.3313704235E+000    1.0424807281E+001    2.2251796252E+000    2.3394172903E+001    5.1444595878E+000    1.1478397204E+001    2.4854818839E+000    1.3972700776E+001    2.9824790268E+000    2.1120762338E+001    4.5733974206E+000    1.7040866674E+001    3.7473455595E+000
    7.9432823472E+000    8.9716411736E+000    1.0000000000E+001    8.6716465498E+000    7.9725433828E-001    5.9115317144E+000    5.4320575828E-001    1.3100411955E+001    1.2057059334E+000    6.4697759970E+000    5.9481863700E-001    7.9234139820E+000    7.2807595530E-001    1.1904676131E+001    1.0944927975E+000    9.5426486938E+000    8.7826460654E-001
    1.0000000000E+001    1.1294627059E+001    1.2589254118E+001    6.2830715101E+000    3.6138289481E-001    4.2844116674E+000    2.4685143282E-001    9.4885635412E+000    5.4486115945E-001    4.6876985830E+000    2.6962196455E-001    5.7425332300E+000    3.3086282689E-001    8.6255742787E+000    4.9611642924E-001    6.9116932197E+000    3.9688970465E-001
    1.2589254118E+001    1.4219093021E+001    1.5848931925E+001    5.4135988358E+000    3.6146007004E-001    3.6836785900E+000    2.4378370637E-001    8.1956487512E+000    5.5350836994E-001    4.0389990072E+000    2.6967954374E-001    4.9373515792E+000    3.2675105556E-001    7.4319381528E+000    4.9622237752E-001    5.9699036275E+000    4.0318853649E-001
    1.5848931925E+001    1.7900777537E+001    1.9952623150E+001    3.6798143858E+000    2.0892514425E-001    2.5112600004E+000    1.4434733114E-001    5.5525392419E+000    3.1107014796E-001    2.7454503191E+000    1.5587568932E-001    3.3659216529E+000    1.9347331911E-001    5.0517509256E+000    2.8681821423E-001    4.0446003933E+000    2.2659082412E-001
    1.9952623150E+001    2.2535743732E+001    2.5118864315E+001    3.4301985927E+000    2.9216595516E-001    2.3379693901E+000    2.0025491327E-001    5.1828119853E+000    4.3883717806E-001    2.5592159912E+000    2.1798031930E-001    3.1336547362E+000    2.6840802967E-001    4.7090714635E+000    4.0109350082E-001    3.7752823494E+000    3.1965933884E-001
    2.5118864315E+001    2.8370820458E+001    3.1622776602E+001    2.2824076038E+000    1.2084469993E-001    1.5553823798E+000    8.3550765174E-002    3.4492880545E+000    1.7977697954E-001    1.7028675980E+000    9.0160286684E-002    2.0847284750E+000    1.1198574802E-001    3.1333522608E+000    1.6589894508E-001    2.5125426789E+000    1.3095378717E-001
    3.1622776602E+001    3.5716746829E+001    3.9810717055E+001    1.8896567454E+000    8.0529033096E-002    1.2869123360E+000    5.4779163155E-002    2.8578224186E+000    1.2200310474E-001    1.4098425003E+000    6.0081416188E-002    1.7248895361E+000    7.3422254710E-002    2.5941730238E+000    1.1055248304E-001    2.0817051757E+000    8.8869935701E-002
    3.9810717055E+001    4.4964720209E+001    5.0118723363E+001    1.4985976704E+000    7.0759525441E-002    1.0191456938E+000    4.7863016695E-002    2.2701476590E+000    1.0791007743E-001    1.1180796151E+000    5.2792543680E-002    1.3659933889E+000    6.4152323631E-002    2.0573163140E+000    9.7140632830E-002    1.6536290361E+000    7.8604242599E-002
    5.0118723363E+001    5.6607228905E+001    6.3095734448E+001    1.2155797586E+000    5.3119186319E-002    8.2674976591E-001    3.5977135411E-002    1.8411002089E+000    8.0873197245E-002    9.0692450382E-001    3.9631370428E-002    1.1081190073E+000    4.8221298898E-002    1.6687815000E+000    7.2923487578E-002    1.3411007657E+000    5.8909942124E-002
    6.3095734448E+001    7.1264278960E+001    7.9432823472E+001    9.1246079051E-001    3.9541616057E-002    6.2113069404E-001    2.6981952114E-002    1.3807304206E+000    5.9692460214E-002    6.8077231778E-001    2.9501363666E-002    8.3252122522E-001    3.6164768620E-002    1.2526514002E+000    5.4283823739E-002    1.0057565663E+000    4.3481394285E-002
    7.9432823472E+001    8.9716411736E+001    1.0000000000E+002    6.1382706712E-001    5.0546411276E-002    4.1700144110E-001    3.4752476429E-002    9.3083554562E-001    7.5643299839E-002    4.5796650064E-001    3.7711864354E-002    5.5892029486E-001    4.6579849513E-002    8.4267876836E-001    6.9391510868E-002    6.7804254051E-001    5.5100361645E-002
#nx: 3
