#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3583378
#overflow:lower center upper    8.4691634466E+001    9.7145039532E-001    5.7016751451E+001    6.5288563663E-001    1.2974327081E+002    1.4919779455E+000    6.3187066109E+001    7.2478351301E-001    7.6421365473E+001    8.7508338478E-001    1.1626701728E+002    1.3336339606E+000    9.4508055018E+001    1.0867918843E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    3.4342986863E+002    1.0710636049E+002    2.3770091139E+002    7.4723698144E+001    5.1001251663E+002    1.5769495723E+002    2.5622750051E+002    7.9910332628E+001    3.1859809197E+002    1.0015454932E+002    4.7147001854E+002    1.4703857287E+002    3.7150513224E+002    1.1486872190E+002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.8616665266E+003    2.6007414008E+003    1.9723024982E+003    1.7931775794E+003    4.2705917344E+003    3.8795242611E+003    2.1350433622E+003    1.9403713231E+003    2.6435397704E+003    2.4034529444E+003    3.9285749249E+003    3.5703696983E+003    3.1107996281E+003    2.8259368675E+003
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    4.3724243440E+002    1.1228290925E+002    2.9879313322E+002    7.5820096000E+001    6.5845159363E+002    1.7119337554E+002    3.2621954674E+002    8.3772472386E+001    4.0048194002E+002    1.0162408624E+002    6.0025850249E+002    1.5414508213E+002    4.7963165293E+002    1.2470128780E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    5.7249308232E+002    2.4224250304E+002    3.9574373895E+002    1.6846872906E+002    8.5148935747E+002    3.5792553132E+002    4.2712787948E+002    1.8073323476E+002    5.3042792054E+002    2.2580399596E+002    7.8593433125E+002    3.3255720551E+002    6.2024490779E+002    2.6072138920E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    4.3041731703E+002    5.9180655035E+001    2.9564732027E+002    4.0360246363E+001    6.4467322849E+002    8.9390948370E+001    3.2112743646E+002    4.4153734730E+001    3.9626550687E+002    5.4096121918E+001    5.9088879266E+002    8.1244839413E+001    4.6959516716E+002    6.5114472709E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    4.5211545132E+002    1.0140483578E+002    3.1070174409E+002    6.9682658618E+001    6.7662358054E+002    1.5171838587E+002    3.3731606542E+002    7.5656516758E+001    4.1644342994E+002    9.3397883707E+001    6.2067659132E+002    1.3921136212E+002    4.9286855630E+002    1.1051524653E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    5.4975393259E+002    8.8229241345E+001    3.7676952910E+002    6.0798513247E+001    8.2554518557E+002    1.3168733293E+002    4.1016256566E+002    6.5826417695E+001    5.0499618357E+002    8.1490181093E+001    7.5471739784E+002    1.2112354181E+002    6.0134656177E+002    9.5924155665E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    7.5728793541E+002    2.3666997275E+002    5.1831095713E+002    1.6122188741E+002    1.1387496780E+003    3.5780494924E+002    5.6500034673E+002    1.7657565955E+002    6.9470866150E+002    2.1609082360E+002    1.0396258146E+003    3.2490708185E+002    8.2949209270E+002    2.6063355437E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.7969903832E+002    4.6783731298E+001    3.2827267965E+002    3.1581969499E+001    7.2145647695E+002    7.1444262196E+001    3.5789573596E+002    3.4904589349E+001    4.3999431375E+002    4.2330318232E+001    6.5854410215E+002    6.4225999767E+001    5.2552589424E+002    5.2041683703E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.0241598569E+002    3.5814055877E+001    2.7556914931E+002    2.4210641598E+001    6.0474423883E+002    5.4596788956E+001    3.0023609358E+002    2.6720290978E+001    3.6935409571E+002    3.2450292990E+001    5.5244779084E+002    4.9166526067E+001    4.4050995043E+002    3.9769587294E+001
