#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 1024000
#overflow:lower center upper    8.2683310648E-001    2.0984484556E-003    5.7064170064E-001    1.4508436352E-003    1.2323272523E+000    3.1241120083E-003    6.1688688015E-001    1.5656186367E-003    7.6484922148E-001    1.9446118705E-003    1.1350993482E+000    2.8808080562E-003    8.9765620232E-001    2.2756767863E-003
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    9.8618403445E-001    5.0673492198E-002    6.9214336452E-001    3.5523472614E-002    1.4426150078E+000    7.4233458947E-002    7.3577604416E-001    3.7806677386E-002    9.2770176613E-001    4.7613240221E-002    1.3538607077E+000    6.9565971072E-002    1.0508347575E+000    5.4073400326E-002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.1165491906E+000    5.3078818463E-002    7.8331960606E-001    3.7200213604E-002    1.6341139829E+000    7.7795336453E-002    8.3303939006E-001    3.9601252619E-002    1.0499081827E+000    4.9860629502E-002    1.5328295983E+000    7.2868069468E-002    1.1903271224E+000    5.6667955813E-002
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.2180535649E+000    5.6280597844E-002    8.5393040728E-001    3.9416381988E-002    1.7839988311E+000    8.2538361552E-002    9.0877017096E-001    4.1990048711E-002    1.1445500854E+000    5.2831030476E-002    1.6721776098E+000    7.7263560723E-002    1.2995067769E+000    6.0122887034E-002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    1.4735055345E+000    6.5444720566E-002    1.0332601079E+000    4.5961811963E-002    2.1577521583E+000    9.5700852519E-002    1.0993587762E+000    4.8827253258E-002    1.3849113870E+000    6.1604078458E-002    2.0228691361E+000    8.9844321758E-002    1.5717575055E+000    6.9710755543E-002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    1.6699177875E+000    7.0385521511E-002    1.1721135576E+000    4.9364744719E-002    2.4426848259E+000    1.0307447342E-001    1.2458987986E+000    5.2513505364E-002    1.5710210821E+000    6.6165137467E-002    2.2925093072E+000    9.6627189895E-002    1.7793091731E+000    7.5081874716E-002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    1.8090313422E+000    6.7247217845E-002    1.2674841492E+000    4.7053550292E-002    2.6514663971E+000    9.8756717877E-002    1.3496891840E+000    5.0172067482E-002    1.6988493194E+000    6.3067370065E-002    2.4834882413E+000    9.2318839857E-002    1.9313905882E+000    7.1936719861E-002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    1.8247667023E+000    6.2773142653E-002    1.2771706511E+000    4.3739727764E-002    2.6776728105E+000    9.2608063658E-002    1.3614290831E+000    4.6834031953E-002    1.7118324460E+000    5.8625748330E-002    2.5050901787E+000    8.6176705738E-002    1.9504799571E+000    6.7457895275E-002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    1.7337770825E+000    4.7922645423E-002    1.2145316355E+000    3.3500799734E-002    2.5416765570E+000    7.0442399952E-002    1.2935431913E+000    3.5754314858E-002    1.6278753810E+000    4.4902187427E-002    2.3801771129E+000    6.5789532566E-002    1.8514170822E+000    5.1311903642E-002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    1.5781600088E+000    4.0001218567E-002    1.1028739737E+000    2.7839511274E-002    2.3197186214E+000    5.9086756127E-002    1.1774397959E+000    2.9844265706E-002    1.4782170656E+000    3.7314182437E-002    2.1665416918E+000    5.4914778772E-002    1.6897376929E+000    4.3040185158E-002
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    1.4577165300E+000    3.4008986922E-002    1.0178691016E+000    2.3616506740E-002    2.1447640348E+000    5.0390097437E-002    1.0875788539E+000    2.5373558067E-002    1.3642823317E+000    3.1653955143E-002    2.0011935542E+000    4.6688477501E-002    1.5622966504E+000    3.6705334088E-002
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    1.2626668292E+000    2.6708209053E-002    8.8273160513E-001    1.8610192708E-002    1.8553140323E+000    3.9417721450E-002    9.4205540978E-001    1.9926565141E-002    1.1831532470E+000    2.4943833211E-002    1.7334239324E+000    3.6665767796E-002    1.3514544496E+000    2.8712796926E-002
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    1.1442847809E+000    2.1974267892E-002    7.9868744443E-001    1.5301087245E-002    1.6843440493E+000    3.2448277644E-002    8.5373246784E-001    1.6394647792E-002    1.0705061852E+000    2.0508533908E-002    1.5709057835E+000    3.0166882490E-002    1.2269158861E+000    2.3636089868E-002
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    1.0100295682E+000    1.8608139842E-002    7.0506522501E-001    1.2941345448E-002    1.4865661526E+000    2.7524669454E-002    7.5356681330E-001    1.3883233802E-002    9.4502134674E-001    1.7345696922E-002    1.3865965157E+000    2.5545768838E-002    1.0828498068E+000    2.0049617670E-002
