#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 720000
#overflow:lower center upper   -1.4487420541E+000    2.1073757637E-001   -9.9319675171E-001    1.4345202373E-001   -2.1746221246E+000    3.1890935048E-001   -1.0808831418E+000    1.5722791576E-001   -1.3312131964E+000    1.9227331012E-001   -1.9888731456E+000    2.8930637115E-001   -1.5840459864E+000    2.3230108392E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -2.5359869173E+002    1.6635838950E+002   -1.7202274949E+002    1.1285710712E+002   -3.8497616135E+002    2.5258243947E+002   -1.8920590446E+002    1.2411731833E+002   -2.3056756259E+002    1.5126597026E+002   -3.4814729531E+002    2.2838139645E+002   -2.8042570539E+002    1.8398699937E+002
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002   -6.6111476877E+001    4.3812369996E+001   -4.5425500740E+001    3.0277099342E+001   -9.9017749783E+001    6.5194016948E+001   -4.9324709416E+001    3.2687704480E+001   -6.0885243468E+001    4.0581359257E+001   -9.0759663256E+001    6.0146832821E+001   -7.2126861651E+001    4.7488857818E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002   -2.8012861794E+002    1.6164041866E+002   -1.9083825594E+002    1.1042551327E+002   -4.2319074326E+002    2.4343876936E+002   -2.0899945565E+002    1.2059731619E+002   -2.5578658434E+002    1.4800682769E+002   -3.8456831150E+002    2.2190443565E+002   -3.0826210713E+002    1.7732653465E+002
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    1.2415082767E+002    2.2164854748E+002    8.6304796393E+001    1.5286543648E+002    1.8351845421E+002    3.3051095425E+002    9.2626935411E+001    1.6536841579E+002    1.1567706366E+002    2.0489040662E+002    1.7043768865E+002    3.0428525395E+002    1.3367916546E+002    2.4075196542E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    3.7193616394E+002    2.1936746057E+002    2.5651651487E+002    1.5136285681E+002    5.5447140911E+002    3.2693287754E+002    2.7749558888E+002    1.6366653354E+002    3.4381724377E+002    2.0287645130E+002    5.1060424887E+002    3.0115371477E+002    4.0389003691E+002    2.3814561004E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -2.1284103821E+002    2.5880103243E+002   -1.4719800949E+002    1.7821623536E+002   -3.1623577739E+002    3.8654151551E+002   -1.5879727481E+002    1.9308728717E+002   -1.9729417397E+002    2.3886888869E+002   -2.9219406173E+002    3.5528921245E+002   -2.3035359029E+002    2.8156594624E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    8.6843584479E+001    1.4947125878E+002    5.9133220482E+001    1.0212729308E+002    1.3112127475E+002    2.2504552972E+002    6.4792601397E+001    1.1151810175E+002    7.9258136233E+001    1.3688445923E+002    1.1922127376E+002    2.0519827652E+002    9.5511825545E+001    1.6392846558E+002
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002   -7.5768618918E+001    9.4493222815E+001   -5.1077102630E+001    6.4060974816E+001   -1.1606786288E+002    1.4363822496E+002   -5.6529747746E+001    7.0499873507E+001   -6.8460265239E+001    8.5862962102E+001   -1.0401725484E+002    1.2972290876E+002   -8.4546565702E+001    1.0462946696E+002
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002   -5.2152301506E+001    8.3643246352E+001   -3.5484000186E+001    5.6584758865E+001   -7.8759916108E+001    1.2740154960E+002   -3.8909993222E+001    6.2404880602E+001   -4.7560334071E+001    7.5842352070E+001   -7.1596121374E+001    1.1482776110E+002   -5.7370578358E+001    9.2802290118E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    1.1675342335E+002    7.3126462549E+001    7.9242942383E+001    4.9761768376E+001    1.7704879461E+002    1.1072352628E+002    8.7107851046E+001    5.4558477382E+001    1.0621183612E+002    6.6697280903E+001    1.6028232749E+002    1.0039002953E+002    1.2896651300E+002    8.0653625019E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    8.1900573346E+001    7.1569832016E+001    5.5908681181E+001    4.8630524303E+001    1.2360031336E+002    1.0854347418E+002    6.1104700306E+001    5.3397100382E+001    7.4936183646E+001    6.5181038490E+001    1.1243537141E+002    9.8253044100E+001    9.0033380086E+001    7.9065623714E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001   -2.9092607132E+001    5.9436949550E+001   -2.0001477282E+001    4.0144489990E+001   -4.3517847854E+001    9.0722234841E+001   -2.1705526192E+001    4.4344951945E+001   -2.6808616179E+001    5.3806936789E+001   -3.9939135402E+001    8.1596687610E+001   -3.1699425592E+001    6.6084213138E+001
