#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 512000
#overflow:lower center upper    1.1741408555E+001    1.7163869195E-001    7.9181726599E+000    1.1570869656E-001    1.7942178878E+001    2.6255348074E-001    8.7600760481E+000    1.2805686705E-001    1.0612978665E+001    1.5508804629E-001    1.6118930281E+001    2.3563034165E-001    1.3069505785E+001    1.9125014074E-001
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    6.1486671312E+001    1.1804880385E+001    4.2048305730E+001    7.9578383196E+000    9.2471377664E+001    1.8033326591E+001    4.5874216380E+001    8.8074313595E+000    5.6358681579E+001    1.0666143811E+001    8.4410602314E+001    1.6206066165E+001    6.7358329977E+001    1.3135899927E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    5.4161187387E+001    6.2993143185E+000    3.7161710946E+001    4.3126818191E+000    8.1168245952E+001    9.4640451915E+000    4.0408790663E+001    4.6998170810E+000    4.9809023165E+001    5.7804246135E+000    7.4353975452E+001    8.6478728550E+000    5.9124862553E+001    6.8938334762E+000
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    8.2399733738E+001    1.1444100856E+001    5.6370432567E+001    7.8003891225E+000    1.2389393340E+002    1.7277377434E+001    6.1477115844E+001    8.5382595570E+000    7.5555083716E+001    1.0455109644E+001    1.1312063260E+002    1.5710778053E+001    9.0247259843E+001    1.2585248752E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    8.5883206997E+001    1.1296271599E+001    5.8929200548E+001    7.7568558710E+000    1.2870899553E+002    1.6915777347E+001    6.4076079207E+001    8.4279665259E+000    7.8984681826E+001    1.0396760642E+001    1.1790284100E+002    1.5507833961E+001    9.3754664537E+001    1.2321850730E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    9.3444692964E+001    1.0048039496E+001    6.4064675520E+001    6.8426155490E+000    1.4017209590E+002    1.5186697769E+001    6.9717582251E+001    7.4966806335E+000    8.5867922272E+001    9.1713752600E+000    1.2828345799E+002    1.3794226421E+001    1.0210465689E+002    1.1062348431E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    1.1878995290E+002    1.4584037124E+001    8.0855923489E+001    9.6890851456E+000    1.7965303286E+002    2.2671880160E+001    8.8627272978E+001    1.0880915497E+001    1.0837376600E+002    1.2986588997E+001    1.6307813155E+002    2.0021369372E+001    1.3086350149E+002    1.6514731624E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    8.9186035485E+001    6.5716017025E+000    6.1049255655E+001    4.4672405094E+000    1.3402180808E+002    9.9577580867E+000    6.6540266412E+001    4.9029663182E+000    8.1826259118E+001    5.9875845420E+000    1.2243705526E+002    9.0216765039E+000    9.7624642354E+001    7.2534655802E+000
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    8.2953958960E+001    5.9032863642E+000    5.6789535892E+001    4.0335307174E+000    1.2464383708E+002    8.8937436430E+000    6.1890614367E+001    4.4043469949E+000    7.6116821232E+001    5.4062695130E+000    1.1388148831E+002    8.1041947303E+000    9.0793507354E+001    6.4784123928E+000
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    7.5602213093E+001    5.3952540494E+000    5.1670305936E+001    3.6588796767E+000    1.1381272522E+002    8.1964507238E+000    5.6405595037E+001    4.0253122572E+000    6.9255354498E+001    4.9041128069E+000    1.0378880833E+002    7.4067539228E+000    8.2903870307E+001    5.9704878033E+000
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    8.0794410845E+001    5.5069401353E+000    5.5165567083E+001    3.7299559835E+000    1.2176166651E+002    8.3798146088E+000    6.0279410257E+001    4.1086394493E+000    7.3940164185E+001    4.9993786415E+000    1.1091680095E+002    7.5600796694E+000    8.8694066409E+001    6.1040543769E+000
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    6.6815303820E+001    7.8999679932E+000    4.5609903097E+001    5.3679193638E+000    1.0071435948E+002    1.1967309985E+001    4.9849823377E+001    5.8940390394E+000    6.1132403813E+001    7.1947930580E+000    9.1725896343E+001    1.0845294473E+001    7.3362712122E+001    8.7172705247E+000
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    6.1073155632E+001    3.9009349795E+000    4.1795875066E+001    2.6652366888E+000    9.1798241436E+001    5.8744394173E+000    4.5565698983E+001    2.9104248370E+000    5.6020340731E+001    3.5723015058E+000    8.3842916555E+001    5.3553113899E+000    6.6868001690E+001    4.2790800645E+000
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    4.5238762296E+001    2.7911688738E+000    3.0934105387E+001    1.9137843525E+000    6.8065611839E+001    4.1881078162E+000    3.3751912829E+001    2.0824461975E+000    4.1461965357E+001    2.5651060385E+000    6.2105023606E+001    3.8317937981E+000    4.9580595187E+001    3.0507163988E+000
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    4.1299904549E+001    3.2177495034E+000    2.8178415657E+001    2.1786792575E+000    6.2291733991E+001    4.8947350206E+000    3.0813194426E+001    2.4007111432E+000    3.7768426762E+001    2.9201531050E+000    5.6697650793E+001    4.4174154802E+000    4.5374766539E+001    3.5654403016E+000
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    3.3313761085E+001    2.8437979164E+000    2.2689294312E+001    1.9176321857E+000    5.0353058941E+001    4.3481652581E+000    2.4854861254E+001    2.1217118795E+000    3.0411182834E+001    2.5702634116E+000    4.5734052251E+001    3.9040444028E+000    3.6678354375E+001    3.1673060102E+000
