#labels: pt_diff_lower[1]   pt_diff_center[2]   pt_diff_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 512000
#overflow:lower center upper   -3.2151388270E-001    2.3817134246E-002   -2.2100935788E-001    1.6342723059E-002   -4.8084207085E-001    3.5700722788E-002   -2.3987633595E-001    1.7769580734E-002   -2.9622587190E-001    2.1904671521E-002   -4.4138314713E-001    3.2696820371E-002   -3.5025669232E-001    2.6005247534E-002
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002   -3.5341835481E+001    1.6943669023E+001   -2.4143438787E+001    1.1496955999E+001   -5.3220340313E+001    2.5704604608E+001   -2.6367974937E+001    1.2641398899E+001   -3.2360218924E+001    1.5409735804E+001   -4.8518248852E+001    2.3260737280E+001   -3.8766949675E+001    1.8723839559E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    1.4245099221E+001    1.1076076551E+001    1.0106527853E+001    7.6308297159E+000    2.0531150223E+001    1.6523617785E+001    1.0628039380E+001    8.2636825425E+000    1.3546100735E+001    1.0227843778E+001    1.9556066049E+001    1.5205544111E+001    1.4955373506E+001    1.2036192466E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    1.0751308300E+001    1.8036564784E+001    7.5137350118E+000    1.2322560404E+001    1.5778469702E+001    2.7161545110E+001    8.0213781754E+000    1.3456790846E+001    1.0070898022E+001    1.6516319647E+001    1.4759693279E+001    2.4761094797E+001    1.1493409048E+001    1.9785109344E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    1.3362227722E+001    1.3398125968E+001    9.0839422570E+000    9.1640768558E+000    2.0228085042E+001    2.0154831411E+001    9.9693431561E+000    9.9961262600E+000    1.2175496735E+001    1.2282903687E+001    1.8344035645E+001    1.8393317750E+001    1.4734613688E+001    1.4681254017E+001
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    3.0048474818E+001    1.8001716394E+001    2.0028647616E+001    1.1979075459E+001    4.6507716298E+001    2.7935883263E+001    2.2418683696E+001    1.3430791022E+001    2.6845033441E+001    1.6055935850E+001    4.1251376988E+001    2.4713253963E+001    3.3877316203E+001    2.0349155496E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002   -2.3376423404E+001    1.4908797005E+001   -1.5357722439E+001    9.9352792077E+000   -3.6735105243E+001    2.3100958222E+001   -1.7440773464E+001    1.1123213619E+001   -2.0584443860E+001    1.3316570729E+001   -3.2091800342E+001    2.0467208715E+001   -2.6758716083E+001    1.6827282193E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    9.9847800400E+000    7.5423179069E+000    6.7193302302E+000    5.1402936617E+000    1.5287706370E+001    1.1395401764E+001    7.4494837708E+000    5.6272020632E+000    9.0061320259E+000    6.8896990895E+000    1.3707382090E+001    1.0354302547E+001    1.1135925475E+001    8.3006791032E+000
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.9408695332E+000    7.0795565975E+000    4.0722440606E+000    4.8323552142E+000    8.9075476032E+000    1.0677809117E+001    4.4323871928E+000    5.2819432943E+000    5.4581582383E+000    6.4769593939E+000    8.1557899438E+000    9.7190110272E+000    6.4884675226E+000    7.7779677136E+000
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    7.7431507547E+000    5.8934535841E+000    5.3238690884E+000    4.0144514770E+000    1.1573912157E+001    8.9082912967E+000    5.7770402203E+000    4.3970109159E+000    7.1357510728E+000    5.3806970003E+000    1.0630011433E+001    8.0906960180E+000    8.4307102788E+000    6.4890092464E+000
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001   -3.1828308783E+000    4.7552340962E+000   -2.2831461002E+000    3.2200794136E+000   -4.5163933443E+000    7.2359308425E+000   -2.3746589187E+000    3.5478036656E+000   -3.0601733370E+000    4.3159748576E+000   -4.3694782262E+000    6.5281168364E+000   -3.2898473114E+000    5.2708224933E+000
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    5.0426262810E+000    3.8329870263E+000    3.5187543409E+000    2.6079069228E+000    7.4125257683E+000    5.8001625107E+000    3.7622223516E+000    2.8597299622E+000    4.7162983624E+000    3.4954605970E+000    6.9226567732E+000    5.2620305612E+000    5.3994583976E+000    4.2249750159E+000
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    1.3060882766E+000    4.0529311593E+000    8.1178155235E-001    2.7488275770E+000    2.1678061507E+000    6.1535286404E+000    9.7445145316E-001    3.0238267418E+000    1.0880566345E+000    3.6843410320E+000    1.7930340958E+000    5.5639759479E+000    1.5790810704E+000    4.4823752295E+000
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    2.8596577308E-002    2.2748118704E+000    3.1000783660E-002    1.5569563885E+000    1.3524525254E-002    3.4201183390E+000    2.1335446320E-002    1.6972005435E+000    4.1551336366E-002    2.0868381688E+000    3.9258171945E-002    3.1229246280E+000    9.8515828124E-003    2.4912947710E+000
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001   -3.8117312769E+000    2.3426343622E+000   -2.5825977552E+000    1.5856233964E+000   -5.7920642419E+000    3.5657565525E+000   -2.8438713895E+000    1.7478018135E+000   -3.4615379146E+000    2.1252614714E+000   -5.2328500808E+000    3.2160332197E+000   -4.2190760461E+000    2.5973810767E+000
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001   -7.2135375926E-001    1.2587952547E+000   -4.8253922734E-001    8.4842055386E-001   -1.1149917236E+000    1.9257190712E+000   -5.3819043595E-001    9.3916689032E-001   -6.4676267428E-001    1.1371650536E+000   -9.9029438415E-001    1.7281089279E+000   -8.1218623903E-001    1.4027391385E+000
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    1.3539100619E+000    9.0594650499E-001    9.2237016969E-001    6.1025098517E-001    2.0456080875E+000    1.3867647841E+000    1.0101305179E+000    6.7591211415E-001    1.2362820758E+000    8.1793880538E-001    1.8586851648E+000    1.2437084090E+000    1.4900691224E+000    1.0101521388E+000
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001   -3.5787772946E-001    6.4004129674E-001   -2.6100852750E-001    4.3648705390E-001   -4.9694413551E-001    9.6639793561E-001   -2.6700681706E-001    4.7752451567E-001   -3.4983803118E-001    5.8503748147E-001   -4.9130444133E-001    8.7866638754E-001   -3.6198581556E-001    7.0394702318E-001
    5.0118723363E-001    5.6607228905E-001    6.3095734448E-001    1.6446321412E+000    9.6648882352E-001    1.1342116398E+000    6.6941335143E-001    2.4507894380E+000    1.4338800083E+000    1.2270335847E+000    7.2108176411E-001    1.5202199362E+000    8.9723600661E-001    2.2577964729E+000    1.3268225777E+000    1.7852127636E+000    1.0444719781E+000
    6.3095734448E-001    7.1264278960E-001    7.9432823472E-001   -8.7246152135E-001    7.5946007725E-001   -5.9722886820E-001    5.2576201533E-001   -1.3118563226E+000    1.1274369093E+000   -6.5092950650E-001    5.6662094682E-001   -8.0048484781E-001    7.0469555179E-001   -1.1977392977E+000    1.0426077910E+000   -9.5558705072E-001    8.2125160546E-001
    7.9432823472E-001    8.9716411736E-001    1.0000000000E+000   -2.6004740440E-001    2.7495070224E-001   -1.7904369095E-001    1.8678852681E-001   -3.8756020812E-001    4.1705810106E-001   -1.9401718525E-001    2.0513629603E-001   -2.3997795373E-001    2.5035860357E-001   -3.5700026635E-001    3.7745992566E-001   -2.8230798593E-001    3.0379494607E-001
    1.0000000000E+000    1.1294627059E+000    1.2589254118E+000    7.4201757486E-002    2.2047113744E-001    4.9794662640E-002    1.4978551421E-001    1.1331920591E-001    3.3439473903E-001    5.5360737637E-002    1.6448996911E-001    6.6741370130E-002    2.0076228884E-001    1.0186622415E-001    3.0266887290E-001    8.2544379213E-002    2.4358100575E-001
    1.2589254118E+000    1.4219093021E+000    1.5848931925E+000    8.3682246264E-002    1.6132530409E-001    5.7824353489E-002    1.1047956441E-001    1.2447544947E-001    2.4238024096E-001    6.2433977809E-002    1.2036221427E-001    7.7503820171E-002    1.4807927414E-001    1.1488130125E-001    2.2147183765E-001    9.0670849848E-002    1.7655547763E-001
    1.5848931925E+000    1.7900777537E+000    1.9952623150E+000    4.3349109828E-002    1.2595201578E-001    2.7919354097E-002    8.5940551570E-002    6.9547215310E-002    1.9005169833E-001    3.2342073521E-002    9.3970772888E-002    3.7421198313E-002    1.1518885474E-001    5.9510856455E-002    1.7291040949E-001    5.0659830060E-002    1.3843813440E-001
    1.9952623150E+000    2.2535743732E+000    2.5118864315E+000   -3.2760321794E-002    1.1038451425E-001   -1.9765831261E-002    7.5568078377E-002   -5.5552616535E-002    1.6593187066E-001   -2.4441949101E-002    8.2356110414E-002   -2.6492772322E-002    1.0128629901E-001   -4.4974275490E-002    1.5153891299E-001   -4.0465834620E-002    1.2086868369E-001
    2.5118864315E+000    2.8370820458E+000    3.1622776602E+000   -1.1358960224E-001    8.2967502238E-002   -7.7826749532E-002    5.7006996208E-002   -1.7077852889E-001    1.2419822330E-001   -8.4747375004E-002    6.1900718789E-002   -1.0431366779E-001    7.6408290211E-002   -1.5593894639E-001    1.1390008089E-001   -1.2439910373E-001    9.0468911772E-002
    3.1622776602E+000    3.5716746829E+000    3.9810717055E+000    1.6159014829E-001    6.2028704951E-002    1.1001247413E-001    4.2198952420E-002    2.4441181547E-001    9.3914707387E-002    1.2055981027E-001    4.6278618958E-002    1.4745321819E-001    5.6560598129E-002    2.2183542310E-001    8.5154721078E-002    1.7803532436E-001    6.8409685350E-002
    3.9810717055E+000    4.4964720209E+000    5.0118723363E+000   -1.0549601731E-001    5.2956155173E-002   -7.1593056642E-002    3.6086723854E-002   -1.6008620997E-001    8.0018919092E-002   -7.8708881488E-002    3.9509735512E-002   -9.5958450942E-002    4.8368183774E-002   -1.4482784924E-001    7.2699673912E-002   -1.1661056673E-001    5.8287665792E-002
    5.0118723363E+000    5.6607228905E+000    6.3095734448E+000    3.5409813379E-002    3.2609059457E-002    2.3788554757E-002    2.2323194249E-002    5.4311169838E-002    4.9015321540E-002    2.6418692153E-002    2.4329094705E-002    3.1884556572E-002    2.9920487275E-002    4.8611570790E-002    4.4766618372E-002    3.9561535599E-002    3.5703914937E-002
    6.3095734448E+000    7.1264278960E+000    7.9432823472E+000    6.6003907039E-003    2.1465066026E-002    4.2018021944E-003    1.4631532040E-002    1.0763752181E-002    3.2430191349E-002    4.9244453290E-003    1.6014740471E-002    5.6318091258E-003    1.9611107770E-002    9.0611988408E-003    2.9467836090E-002    7.8405706663E-003    2.3622915385E-002
    7.9432823472E+000    8.9716411736E+000    1.0000000000E+001   -1.4824828443E-002    1.7541592771E-002   -1.0030016290E-002    1.1933591436E-002   -2.2595762819E-002    2.6562165052E-002   -1.1060566026E-002    1.3087500189E-002   -1.3443549854E-002    1.5994972168E-002   -2.0351934352E-002    2.4081583533E-002   -1.6459285960E-002    1.9348506788E-002
    1.0000000000E+001    1.1294627059E+001    1.2589254118E+001   -3.6128843321E-003    1.4528222174E-002   -2.4424475464E-003    9.8991439608E-003   -5.4926415706E-003    2.1955482829E-002   -2.6955148826E-003    1.0839272861E-002   -3.2736901321E-003    1.3268137508E-002   -4.9598674973E-003    1.9944745066E-002   -4.0009695184E-003    1.5992890931E-002
    1.2589254118E+001    1.4219093021E+001    1.5848931925E+001    1.2399497406E-002    1.0474479568E-002    8.4725210415E-003    7.1554294590E-003    1.8671456213E-002    1.5783299882E-002    9.2510655540E-003    7.8148407110E-003    1.1355989433E-002    9.5906496931E-003    1.7022372851E-002    1.4379655141E-002    1.3600728577E-002    1.1496927465E-002
    1.5848931925E+001    1.7900777537E+001    1.9952623150E+001   -5.2308798107E-003    8.2866718755E-003   -3.5493363116E-003    5.6504952437E-003   -7.9509065150E-003    1.2510829728E-002   -3.9026752818E-003    6.1825525854E-003   -4.7572883504E-003    7.5735384976E-003   -7.1810964234E-003    1.1376172254E-002   -5.7916276169E-003    9.1131831105E-003
    1.9952623150E+001    2.2535743732E+001    2.5118864315E+001   -2.9654936714E-003    6.1551442984E-003   -1.9347909649E-003    4.2006152879E-003   -4.6950143803E-003    9.2830250765E-003   -2.2125071248E-003    4.5922541482E-003   -2.5932618692E-003    5.6302182772E-003   -4.0711116998E-003    8.4499522656E-003   -3.4199590821E-003    6.7619741598E-003
    2.5118864315E+001    2.8370820458E+001    3.1622776602E+001    1.1354759417E-003    4.3179498280E-003    6.8721853525E-004    2.9426375403E-003    1.9372127019E-003    6.5239832726E-003    8.4716033464E-004    3.2215529073E-003    9.2110086082E-004    3.9441106903E-003    1.5588127656E-003    5.9278009032E-003    1.4111113698E-003    4.7522231110E-003
    3.1622776602E+001    3.5716746829E+001    3.9810717055E+001    5.7252384631E-004    3.1873504052E-003    4.5014117701E-004    2.1704665784E-003    7.0149816088E-004    4.8211334024E-003    4.2715083200E-004    2.3780308650E-003    6.0333853697E-004    2.9091453900E-003    7.8597656491E-004    4.3756827577E-003    5.1098778663E-004    3.5118271489E-003
    3.9810717055E+001    4.4964720209E+001    5.0118723363E+001   -5.2854011932E-004    2.3421021968E-003   -3.8137719154E-004    1.5959073956E-003   -7.4096828458E-004    3.5399054411E-003   -3.9433528083E-004    1.7474047735E-003   -5.1117198009E-004    2.1390454426E-003   -7.2559448847E-004    3.2153026484E-003   -5.3973875459E-004    2.5785505181E-003
    5.0118723363E+001    5.6607228905E+001    6.3095734448E+001   -2.5475556894E-003    1.6423744287E-003   -1.7487795415E-003    1.1163819906E-003   -3.8137587228E-003    2.4889628072E-003   -1.9006903194E-003    1.2253491417E-003   -2.3439448420E-003    1.4963222902E-003   -3.4973548833E-003    2.2546970228E-003   -2.7780317001E-003    1.8130191450E-003
    6.3095734448E+001    7.1264278960E+001    7.9432823472E+001    1.1178750987E-003    1.1735242187E-003    7.5715552708E-004    8.0094330942E-004    1.7004455079E-003    1.7701020642E-003    8.3402862880E-004    8.7554754207E-004    1.0148396354E-003    1.0735297928E-003    1.5346498417E-003    1.6110464922E-003    1.2386445679E-003    1.2893840445E-003
    7.9432823472E+001    8.9716411736E+001    1.0000000000E+002   -1.1127150363E-003    8.8666464792E-004   -7.6157529668E-004    6.0486574374E-004   -1.6732691091E-003    1.3382274983E-003   -8.3017878921E-004    6.6152623076E-004   -1.0207635932E-003    8.1072079499E-004   -1.5275659653E-003    1.2172377425E-003   -1.2188486388E-003    9.7479643636E-004
#nx: 3
