#labels: ptj1_lower[1]   ptj1_center[2]   ptj1_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3170438
#overflow:lower center upper    8.5469693418E+001    1.3486130255E+000    5.7510115449E+001    8.9826703424E-001    1.3100963576E+002    2.0906235093E+000    6.3767563378E+001    1.0061784843E+000    7.7082636932E+001    1.2039758767E+000    1.1733515813E+002    1.8514132469E+000    9.5430505077E+001    1.5228594161E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    9.0309604307E+001    4.1975834958E+001    6.2544968417E+001    2.9089056098E+001    1.3397307548E+002    6.2215961023E+001    6.7378543036E+001    3.1317495231E+001    8.3831010507E+001    3.8988987109E+001    1.2397952160E+002    5.7625586746E+001    9.7589144381E+001    4.5319571724E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    4.7951788211E+002    1.7456365134E+002    3.3297843499E+002    1.2175599478E+002    7.0958113376E+002    2.5706497084E+002    3.5776057823E+002    1.3023913220E+002    4.4630158729E+002    1.6319343244E+002    6.5829540590E+002    2.3964580676E+002    5.1687561450E+002    1.8725218082E+002
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    3.5411215437E+002    9.1523434511E+001    2.4486674142E+002    6.3679720521E+001    5.2642214402E+002    1.3516283435E+002    2.6419738206E+002    6.8284162226E+001    3.2820268188E+002    8.5351954844E+001    4.8613495574E+002    1.2564590127E+002    3.8345829142E+002    9.8455792771E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    6.0928775136E+002    1.1906933065E+002    4.1952027615E+002    8.2638599139E+001    9.1001348740E+002    1.7630447412E+002    4.5457979017E+002    8.8835712225E+001    5.6229636960E+002    1.1076314287E+002    8.3644707019E+002    1.6346166905E+002    6.6287526277E+002    1.2842433242E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    5.7223542412E+002    8.8273240707E+001    3.9463224239E+002    6.1212693653E+001    8.5327769542E+002    1.3082630819E+002    4.2693564485E+002    6.5859244911E+001    5.2893814634E+002    8.2045320265E+001    7.8558061096E+002    1.2118394535E+002    6.2154757528E+002    9.5296964957E+001
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    7.1738841361E+002    8.7472125268E+001    4.9256708753E+002    5.9838636835E+001    1.0749508856E+003    1.3164064901E+002    5.3523195534E+002    6.5261545569E+001    6.6020333425E+002    8.0203628207E+001    9.8485064800E+002    1.2008415193E+002    7.8301954927E+002    9.5890149997E+001
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    4.6348260676E+002    5.4704241295E+001    3.1852764506E+002    3.7706439501E+001    6.9389182197E+002    8.1656016667E+001    3.4579691723E+002    4.0813954447E+001    4.2693273393E+002    5.0539140173E+001    6.3628173657E+002    7.5099494870E+001    5.0544715017E+002    5.9480166233E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    4.7258874691E+002    5.0242687868E+001    3.2283705662E+002    3.3280496035E+001    7.1226180450E+002    7.8413194016E+001    3.5259086192E+002    3.7485261205E+001    4.3270877530E+002    4.4606907372E+001    6.4878289753E+002    6.8974550976E+001    5.1882827821E+002    5.7118017818E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    5.2865444441E+002    5.0393082836E+001    3.6154205984E+002    3.4174406624E+001    7.9568111329E+002    7.6581960983E+001    3.9442057694E+002    3.7597468471E+001    4.8458632220E+002    4.5805044166E+001    7.2575143712E+002    6.9181017347E+001    5.7959286797E+002    5.5784104536E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.8592942129E+002    7.7453219126E+001    3.3189802550E+002    5.1876973226E+001    7.3236739945E+002    1.1927539987E+002    3.6254412447E+002    5.7786600862E+001    4.4485348010E+002    6.9532357240E+001    6.6709734415E+002    1.0632992058E+002    5.3347366723E+002    8.6883011213E+001
    1.0000000000E-001    1.1294627059E-001    1.2589254118E-001    3.9198759869E+002    4.9538378111E+001    2.6790432591E+002    3.3826382849E+001    5.9048522614E+002    7.4665847962E+001    2.9245564179E+002    3.6959787025E+001    3.5908068911E+002    4.5338576831E+001    5.3813141285E+002    6.8007655070E+001    4.3012334966E+002    5.4388362671E+001
    1.2589254118E-001    1.4219093021E-001    1.5848931925E-001    3.0453977929E+002    2.5551762846E+001    2.0819913084E+002    1.7551166290E+001    4.5856207404E+002    3.8277551488E+001    2.2721223044E+002    1.9063759229E+001    2.7905591715E+002    2.3524386420E+001    4.1808062869E+002    3.5078166471E+001    3.3402741776E+002    2.7882270265E+001
    1.5848931925E-001    1.7900777537E-001    1.9952623150E-001    2.5732705979E+002    1.7293419267E+001    1.7601215147E+002    1.1901286995E+001    3.8723096932E+002    2.5847824907E+001    1.9198757989E+002    1.2902341930E+001    2.3591468495E+002    1.5951673497E+001    3.5326570206E+002    2.3740884084E+001    2.8206816063E+002    1.8828164598E+001
    1.9952623150E-001    2.2535743732E-001    2.5118864315E-001    2.2099453059E+002    2.1033085421E+001    1.5094160126E+002    1.4228933336E+001    3.3314937105E+002    3.2038789993E+001    1.6488046431E+002    1.5692446691E+001    2.0231182909E+002    1.9071491923E+001    3.0338740148E+002    2.8874801173E+001    2.4267385037E+002    2.3337809417E+001
    2.5118864315E-001    2.8370820458E-001    3.1622776602E-001    2.2214545531E+002    1.7622817410E+001    1.5154454878E+002    1.1972022145E+001    3.3534632160E+002    2.6753661542E+001    1.6573915073E+002    1.3148100585E+001    2.0311997883E+002    1.6046482069E+001    3.0496742276E+002    2.4193090962E+001    2.4427416091E+002    1.9487997343E+001
    3.1622776602E-001    3.5716746829E-001    3.9810717055E-001    1.3949109021E+002    2.1788629150E+001    9.5001869055E+001    1.5062853236E+001    2.1092293291E+002    3.2412077356E+001    1.0407205852E+002    1.6256145712E+001    1.2733402677E+002    2.0189221289E+001    1.9149722518E+002    2.9912032492E+001    1.5364123336E+002    2.3609720726E+001
    3.9810717055E-001    4.4964720209E-001    5.0118723363E-001    1.5488348665E+002    2.3407460214E+001    1.0574751518E+002    1.6049108023E+001    2.3355120827E+002    3.5128343371E+001    1.1555607790E+002    1.7463929529E+001    1.4173675805E+002    2.1511129949E+001    2.1262833257E+002    3.2134408534E+001    1.7012420222E+002    2.5588312882E+001
