#labels: pth_lower[1]   pth_center[2]   pth_upper[3]   tot_scale01[4]   tot_scale01_Err[5]   tot_scale02[6]   tot_scale02_Err[7]   tot_scale03[8]   tot_scale03_Err[9]   tot_scale04[10]  tot_scale04_Err[11]  tot_scale05[12]  tot_scale05_Err[13]  tot_scale06[14]  tot_scale06_Err[15]  tot_scale07[16]  tot_scale07_Err[17] 
#neval: 3170438
#overflow:lower center upper    8.7258514518E+001    1.3612575023E+000    5.8738291769E+001    9.0721661582E-001    1.3369010963E+002    2.1089444454E+000    6.5102174025E+001    1.0156123250E+000    7.8728800718E+001    1.2159712856E+000    1.1979090119E+002    1.8687719342E+000    9.7383025390E+001    1.5362048176E+000
    1.0000000000E-002    1.1294627059E-002    1.2589254118E-002    2.4044759700E+002    3.5509023492E+001    1.6518683463E+002    2.4279234061E+001    3.6002317995E+002    5.3458083994E+001    1.7939408423E+002    2.6492711222E+001    2.2140516848E+002    3.2542229649E+001    3.3009310887E+002    4.8747769176E+001    2.6224936588E+002    3.8940127774E+001
    1.2589254118E-002    1.4219093021E-002    1.5848931925E-002    2.1696892492E+002    4.8535174495E+001    1.4936283156E+002    3.3466514162E+001    3.2411927842E+002    7.2369967994E+001    1.6187702468E+002    3.6211312945E+001    2.0019575384E+002    4.4856233385E+001    2.9786093872E+002    6.6630429410E+001    2.3609611816E+002    5.2715989614E+001
    1.5848931925E-002    1.7900777537E-002    1.9952623150E-002    3.9161403253E+002    7.6685810665E+001    2.6901089693E+002    5.2850797662E+001    5.8661712607E+002    1.1449312988E+002    2.9217693009E+002    5.7214049755E+001    3.6056386146E+002    7.0837605105E+001    5.3761857090E+002    1.0527640103E+002    4.2730573444E+002    8.3399493093E+001
    1.9952623150E-002    2.2535743732E-002    2.5118864315E-002    5.7801193334E+002    1.8589791744E+002    3.9872579910E+002    1.2934834602E+002    8.6168516708E+002    2.7452311964E+002    4.3124540546E+002    1.3869544581E+002    5.3442487060E+002    1.7336970228E+002    7.9351076252E+002    2.5520580062E+002    6.2767177571E+002    1.9996910770E+002
    2.5118864315E-002    2.8370820458E-002    3.1622776602E-002    5.1550319064E+002    1.1884635679E+002    3.5602472337E+002    8.2934373439E+001    7.6738821105E+002    1.7487933730E+002    3.8460863805E+002    8.8669355018E+001    4.7719126063E+002    1.1115957857E+002    7.0769703234E+002    1.6315556438E+002    5.5898365144E+002    1.2738622919E+002
    3.1622776602E-002    3.5716746829E-002    3.9810717055E-002    5.7624751765E+002    9.1623492811E+001    3.9534356720E+002    6.2704600498E+001    8.6437252251E+002    1.3782963762E+002    4.2992900329E+002    6.8358814114E+001    5.2989155761E+002    8.4044970461E+001    7.9108852388E+002    1.2578326407E+002    6.2962930872E+002    1.0039835510E+002
    3.9810717055E-002    4.4964720209E-002    5.0118723363E-002    5.1944689986E+002    7.5038134918E+001    3.5670771026E+002    5.1858744213E+001    7.7823783905E+002    1.1164303468E+002    3.8755097607E+002    5.5984745385E+001    4.7810668968E+002    6.9507924315E+001    7.1311106540E+002    1.0301442621E+002    5.6688677608E+002    8.1323416603E+001
    5.0118723363E-002    5.6607228905E-002    6.3095734448E-002    5.9992062538E+002    6.6725203992E+001    4.1065577479E+002    4.5590186376E+001    9.0203436829E+002    1.0056164759E+002    4.4759112816E+002    4.9782601344E+001    5.5041499648E+002    6.1105976864E+001    8.2358762067E+002    9.1602204808E+001    6.5706308444E+002    7.3251473184E+001
    6.3095734448E-002    7.1264278960E-002    7.9432823472E-002    4.0570247545E+002    4.5770609394E+001    2.7772657074E+002    3.0710755956E+001    6.1003505639E+002    7.0491741809E+001    3.0268809072E+002    3.4148715394E+001    3.7224575628E+002    4.1162603009E+001    5.5695957484E+002    6.2835158007E+001    4.4436390658E+002    5.1347845413E+001
    7.9432823472E-002    8.9716411736E-002    1.0000000000E-001    4.4591564236E+002    4.3840565322E+001    3.0602328778E+002    3.0127400528E+001    6.6852007297E+002    6.5626026087E+001    3.3269048768E+002    3.2708740559E+001    4.1017274615E+002    4.0380713175E+001    6.1216532217E+002    6.0185540144E+001    4.8696577048E+002    4.7803543452E+001
